real_category,Status,Channel,date,num_of_ticket
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-07,3
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-08,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-09,3
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-10,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-12,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-13,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-14,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-16,3
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-17,3
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-25,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-26,5
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-29,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-09-30,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-01,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-02,6
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-03,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-05,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-06,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-13,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-20,3
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-21,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-25,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-29,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-30,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-10-31,5
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-01,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-04,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-05,6
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-06,5
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-09,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-10,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-11,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-15,4
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-16,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-17,1
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-19,2
Complaint::DigiPay::Success But Not Received,Closed,Chat,2025-11-20,2
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-08-26,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-02,4
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-03,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-05,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-15,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-27,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-09-28,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-10-03,1
Complaint::DigiPay::Success But Not Received,Closed,Instagram,2025-10-04,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-20,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-21,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-22,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-23,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-26,4
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-27,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-28,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-29,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-30,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-08-31,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-01,5
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-02,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-03,10
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-04,5
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-06,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-07,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-08,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-09,5
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-11,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-13,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-14,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-15,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-16,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-17,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-20,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-21,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-22,4
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-23,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-24,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-25,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-26,9
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-27,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-28,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-29,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-09-30,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-01,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-02,7
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-03,6
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-04,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-06,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-07,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-09,5
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-10,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-12,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-13,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-14,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-15,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-16,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-17,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-19,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-20,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-21,5
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-22,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-24,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-25,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-27,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-28,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-29,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-30,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-10-31,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-03,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-04,4
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-05,4
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-06,12
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-07,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-08,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-10,1
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-14,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-17,3
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-18,2
Complaint::DigiPay::Success But Not Received,Closed,Slack,2025-11-19,1
Complaint::DigiPay::Success But Not Received,Closed,Web,2025-08-20,2
Complaint::DigiPay::Success But Not Received,Closed,Web,2025-08-22,1
Complaint::DigiPay::Success But Not Received,Helpdesk FU,Slack,2025-11-20,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-02,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-06,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-07,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-10,2
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-24,3
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-10-31,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-11-11,1
Complaint::DigiPay::Unknown Credit,Closed,Email,2025-11-13,1
Complaint::DigiPay::Wrong Input Amount,Closed,Chat,2025-09-01,1
Complaint::DigiPay::Wrong Input Amount,Closed,Chat,2025-09-07,1
Complaint::DigiPay::Wrong Input Amount,Closed,Chat,2025-10-09,1
Complaint::DigiPay::Wrong Input Amount,Closed,Chat,2025-11-12,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-08-21,3
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-08-30,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-02,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-03,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-05,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-06,3
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-07,3
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-08,2
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-09,2
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-10,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-11,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-15,2
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-09-29,2
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-10-05,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-10-10,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-10-15,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-10-23,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-10-31,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-11-09,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-11-10,1
Complaint::DigiPay::Wrong Transfer,Closed,Chat,2025-11-11,1
Complaint::DigiPay::Wrong Transfer,Closed,Email,2025-11-03,1
Complaint::DigiPay::Wrong Transfer,Closed,Instagram,2025-10-04,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-08-30,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-08-31,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-02,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-08,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-22,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-26,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-29,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-09-30,1
Complaint::DigiPay::Wrong Transfer,Closed,Slack,2025-10-14,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-08-21,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-08-23,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-08-25,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-08-29,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-01,5
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-02,11
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-08,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-09,5
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-10,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-12,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-18,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-28,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-09-30,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-01,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-02,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-03,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-06,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-07,2
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-10,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-11,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-14,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-16,6
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-17,3
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-18,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-20,3
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-21,2
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-23,14
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-24,2
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-25,3
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-26,22
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-10-27,28
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-02,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-04,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-05,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-07,3
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-08,2
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-10,4
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-11,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-13,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-15,1
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-16,5
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-17,2
Complaint::Disbursement::Pending Settlement,Closed,Chat,2025-11-19,11
Complaint::Disbursement::Pending Settlement,Closed,Phone,2025-08-21,1
Complaint::Disbursement::Pending Settlement,Closed,Phone,2025-10-27,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-08-22,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-08-31,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-01,6
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-02,5
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-04,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-08,3
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-09,3
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-10,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-19,3
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-09-23,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-03,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-04,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-05,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-07,10
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-08,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-12,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-15,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-16,5
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-17,9
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-18,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-20,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-22,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-23,7
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-24,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-25,4
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-26,12
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-27,14
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-28,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-10-29,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-03,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-05,6
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-07,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-10,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-12,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-16,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-17,1
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-18,2
Complaint::Disbursement::Pending Settlement,Closed,Slack,2025-11-19,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-10-10,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-10-13,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-10-26,2
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-04,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-05,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-11,2
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-12,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-13,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-16,1
Complaint::EDC Partner::Wrong Channel,Closed,Chat,2025-11-17,1
Complaint::EDC Partner::Wrong Channel,Closed,Email,2025-10-13,1
Complaint::EDC Partner::Wrong Channel,Closed,Web,2025-10-25,1
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-20,1
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-21,2
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-22,1
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-24,1
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-25,3
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-26,2
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-27,2
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-28,4
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-29,8
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-30,19
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-08-31,7
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-09-01,20
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-09-02,5
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-09-03,4
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-09-04,9
Complaint::EDC Saku::Activation Issue (Usability),Closed,Chat,2025-09-06,7
